frame_idx,time_s,track_id,class,cx,cy,speed_kmh,counted_event,is_moving
1581,52.7,644,car,2636,616,92.876,0,1
1581,52.7,631,car,1722,788,55.078,0,1
1581,52.7,624,car,2993,903,97.024,0,1
1581,52.7,622,car,1927,1152,77.653,0,1
1581,52.7,572,car,1640,1208,53.985,0,1
1582,52.7333,685,car,3591,571,,0,1
1582,52.7333,680,car,3512,619,69.571,0,1
1582,52.7333,677,car,3091,579,77.348,0,1
1582,52.7333,676,car,1835,465,32.05,0,1
1582,52.7333,673,car,1724,504,50.307,0,1
1582,52.7333,662,car,2395,477,97.097,0,1
1582,52.7333,661,motorbike,2258,1234,94.473,0,1
1582,52.7333,659,motorbike,1307,1317,10.431,0,1
1582,52.7333,652,car,2195,507,68.909,0,1
1582,52.7333,644,car,2644,620,92.993,0,1
1582,52.7333,631,car,1721,792,55.106,0,1
1582,52.7333,624,car,3009,914,97.273,0,1
1582,52.7333,622,car,1929,1166,77.774,0,1
1582,52.7333,572,car,1637,1219,54.154,0,1
1583,52.7667,685,car,3587,569,,0,1
1583,52.7667,684,motorbike,3564,2158,,0,1
1583,52.7667,680,car,3505,615,69.601,0,1
1583,52.7667,677,car,3082,577,78.487,0,1
1583,52.7667,676,car,1836,465,33.247,0,1
1583,52.7667,673,car,1725,505,51.441,0,1
1583,52.7667,670,car,1922,494,74.503,0,1
1583,52.7667,662,car,2399,478,97.053,0,1
1583,52.7667,661,motorbike,2266,1254,94.47,0,1
1583,52.7667,659,motorbike,1307,1317,10.173,0,1
1583,52.7667,652,car,2196,508,68.256,0,1
1583,52.7667,644,car,2651,623,93.092,0,1
1583,52.7667,631,car,1721,795,54.849,0,1
1583,52.7667,624,car,3027,926,97.507,0,1
1583,52.7667,622,car,1930,1181,77.882,0,1
1583,52.7667,572,car,1635,1231,54.313,0,1
1584,52.8,685,car,3585,568,,0,1
1584,52.8,677,car,3071,573,80.093,0,1
1584,52.8,676,car,1836,466,39.781,0,1
1584,52.8,673,car,1725,505,52.404,0,1
1584,52.8,670,car,1923,495,73.835,0,1
1584,52.8,662,car,2403,479,97.015,0,1
1584,52.8,661,motorbike,2277,1275,94.553,0,1
1584,52.8,659,motorbike,1307,1317,9.929,0,1
1584,52.8,652,car,2199,509,67.632,0,1
1584,52.8,644,car,2659,626,93.177,0,1
1584,52.8,631,car,1720,798,54.63,0,1
1584,52.8,624,car,3043,936,97.706,0,1
1584,52.8,622,car,1931,1196,77.974,0,1
1584,52.8,572,car,1632,1242,54.433,0,1
1585,52.8333,685,car,3583,567,,0,1
1585,52.8333,677,car,3064,571,81.457,0,1
1585,52.8333,676,car,1837,467,45.381,0,1
1585,52.8333,673,car,1727,506,53.223,0,1
1585,52.8333,670,car,1922,496,73.256,0,1
1585,52.8333,662,car,2407,481,97.085,0,1
1585,52.8333,661,motorbike,2283,1297,94.624,0,1
1585,52.8333,659,motorbike,1307,1316,9.713,0,1
1585,52.8333,652,car,2200,511,67.101,0,1
1585,52.8333,644,car,2666,628,93.109,0,1
1585,52.8333,631,car,1720,802,54.444,0,1
1585,52.8333,624,car,3061,947,97.875,0,1
1585,52.8333,622,car,1933,1213,78.069,0,1
1585,52.8333,572,car,1629,1254,54.55,0,1
1586,52.8667,685,car,3580,566,,0,1
1586,52.8667,680,car,3471,608,69.661,0,1
1586,52.8667,677,car,3054,570,82.617,0,1
1586,52.8667,676,car,1837,467,50.095,0,1
1586,52.8667,673,car,1727,507,53.919,0,1
1586,52.8667,670,car,1923,497,72.752,0,1
1586,52.8667,662,car,2410,482,97.042,0,1
1586,52.8667,661,motorbike,2293,1322,94.684,0,1
1586,52.8667,659,motorbike,1306,1316,9.518,0,1
1586,52.8667,652,car,2201,513,66.65,0,1
1586,52.8667,644,car,2677,633,93.051,0,1
1586,52.8667,631,car,1720,806,54.287,0,1
1586,52.8667,624,car,3078,959,98.4,0,1
1586,52.8667,622,car,1934,1229,78.15,0,1
1586,52.8667,572,car,1627,1266,54.634,0,1
1587,52.9,680,car,3459,605,70.37,0,1
1587,52.9,677,car,3046,566,83.603,0,1
1587,52.9,676,car,1837,467,48.539,0,1
1587,52.9,673,car,1727,507,54.511,0,1
1587,52.9,670,car,1924,498,72.295,0,1
1587,52.9,662,car,2415,483,97.006,0,1
1587,52.9,661,motorbike,2302,1347,94.735,0,1
1587,52.9,659,motorbike,1307,1316,9.342,0,1
1587,52.9,652,car,2205,514,66.267,0,1
1587,52.9,644,car,2683,636,93.002,0,1
1587,52.9,631,car,1719,810,54.433,0,1
1587,52.9,624,car,3097,969,98.847,0,1
1587,52.9,622,car,1934,1246,78.219,0,1
1587,52.9,572,car,1625,1279,54.706,0,1
1588,52.9333,686,car,3767,763,,0,1
1588,52.9333,680,car,3451,601,71.63,0,1
1588,52.9333,677,car,3038,561,84.441,0,1
1588,52.9333,676,car,1838,469,52.779,0,1
1588,52.9333,673,car,1729,508,55.014,0,1
1588,52.9333,670,car,1924,499,71.878,0,1
1588,52.9333,661,motorbike,2311,1371,94.778,0,1
1588,52.9333,659,motorbike,1307,1316,9.112,0,1
1588,52.9333,652,car,2207,516,65.941,0,1
1588,52.9333,644,car,2691,639,92.96,0,1
1588,52.9333,631,car,1719,814,54.558,0,1
1588,52.9333,624,car,3117,982,99.226,0,1
1588,52.9333,622,car,1935,1265,78.278,0,1
1588,52.9333,572,car,1621,1292,54.781,0,1
1589,52.9667,686,car,3757,763,,0,1
1589,52.9667,680,car,3442,599,72.043,0,1
1589,52.9667,677,car,3029,559,85.104,0,1
1589,52.9667,676,car,1837,472,56.429,0,1
1589,52.9667,673,car,1729,508,55.413,0,1
1589,52.9667,670,car,1925,501,71.524,0,1
1589,52.9667,661,motorbike,2321,1397,94.73,0,1
1589,52.9667,659,motorbike,1307,1315,8.905,0,1
1589,52.9667,652,car,2211,517,65.597,0,1
1589,52.9667,644,car,2699,643,92.924,0,1
1589,52.9667,631,car,1718,818,54.663,0,1
1589,52.9667,624,car,3137,995,99.705,0,1
1589,52.9667,622,car,1936,1284,78.328,0,1
1589,52.9667,572,car,1619,1304,54.831,0,1
1590,53.0,686,car,3747,760,,0,1
1590,53.0,680,car,3432,596,73.052,0,1
1590,53.0,677,car,3019,557,85.667,0,1
1590,53.0,676,car,1839,473,59.578,0,1
1590,53.0,673,car,1729,508,47.788,0,1
1590,53.0,661,motorbike,2333,1428,94.689,0,1
1590,53.0,659,motorbike,1307,1315,8.346,0,1
1590,53.0,652,car,2213,519,65.372,0,1
1590,53.0,644,car,2707,647,93.034,0,1
1590,53.0,631,car,1717,821,54.598,0,1
1590,53.0,624,car,3157,1009,100.383,1,1
1590,53.0,622,car,1936,1301,78.37,0,1
1590,53.0,572,car,1615,1318,54.887,0,1
1591,53.0333,686,car,3736,757,,0,1
1591,53.0333,680,car,3425,595,73.252,0,1
1591,53.0333,677,car,3012,554,86.146,0,1
1591,53.0333,676,car,1839,473,62.208,0,1
1591,53.0333,673,car,1731,509,41.306,0,1
1591,53.0333,661,motorbike,2345,1458,94.739,0,1
1591,53.0333,659,motorbike,1307,1316,7.86,0,1
1591,53.0333,652,car,2215,521,65.18,0,1
1591,53.0333,644,car,2715,650,93.127,0,1
1591,53.0333,631,car,1717,826,54.542,0,1
1591,53.0333,624,car,3177,1023,101.305,0,1
1591,53.0333,622,car,1937,1320,78.406,0,1
1591,53.0333,572,car,1612,1332,54.936,0,1
1592,53.0667,686,car,3724,752,,0,1
1592,53.0667,680,car,3416,592,74.08,0,1
1592,53.0667,677,car,3004,552,86.553,0,1
1592,53.0667,676,car,1839,473,64.398,0,1
1592,53.0667,673,car,1730,509,35.797,0,1
1592,53.0667,662,car,2436,493,97.077,0,1
1592,53.0667,661,motorbike,2354,1488,94.782,0,1
1592,53.0667,659,motorbike,1306,1316,7.363,0,1
1592,53.0667,652,car,2218,523,65.086,0,1
1592,53.0667,644,car,2723,653,93.206,0,1
1592,53.0667,631,car,1716,831,54.495,0,1
1592,53.0667,624,car,3200,1035,102.089,0,1
1592,53.0667,622,car,1940,1340,78.576,0,1
1592,53.0667,572,car,1608,1345,54.976,0,1
1593,53.1,686,car,3706,746,,0,1
1593,53.1,680,car,3409,589,75.984,0,1
1593,53.1,677,car,2995,551,85.675,0,1
1593,53.1,676,car,1839,474,65.914,0,1
1593,53.1,673,car,1730,509,31.114,0,1
1593,53.1,662,car,2440,494,96.6,0,1
1593,53.1,661,motorbike,2371,1521,95.064,0,1
1593,53.1,659,motorbike,1306,1315,6.922,0,1
1593,53.1,652,car,2223,525,65.007,0,1
1593,53.1,644,car,2731,657,93.274,0,1
1593,53.1,631,car,1716,836,54.675,0,1
1593,53.1,624,car,3222,1049,102.409,0,1
1593,53.1,622,car,1941,1362,78.721,0,1
1593,53.1,572,car,1605,1359,54.996,0,1
1594,53.1333,686,car,3687,740,,0,1
1594,53.1333,680,car,3398,586,78.803,0,1
1594,53.1333,677,car,2987,549,84.929,0,1
1594,53.1333,676,car,1840,474,66.855,0,1
1594,53.1333,673,car,1731,509,27.131,0,1
1594,53.1333,662,car,2445,494,96.138,0,1
1594,53.1333,661,motorbike,2384,1556,95.311,0,1
1594,53.1333,659,motorbike,1307,1315,6.546,0,1
1594,53.1333,652,car,2225,526,64.87,0,1
1594,53.1333,644,car,2740,662,93.331,0,1
1594,53.1333,631,car,1715,841,54.828,0,1
1594,53.1333,624,car,3245,1065,103.027,0,1
1594,53.1333,622,car,1942,1384,78.918,0,1
1594,53.1333,572,car,1602,1374,55.027,0,1
1595,53.1667,686,car,3664,734,,0,1
1595,53.1667,680,car,3386,585,79.998,0,1
1595,53.1667,677,car,2978,547,85.519,0,1
1595,53.1667,676,car,1840,475,67.614,0,1
1595,53.1667,673,car,1730,509,23.745,0,1
1595,53.1667,670,car,1924,511,71.222,0,1
1595,53.1667,662,car,2451,496,95.802,0,1
1595,53.1667,661,motorbike,2397,1592,95.52,0,1
1595,53.1667,659,motorbike,1307,1315,6.226,0,1
1595,53.1667,652,car,2227,527,64.754,0,1
1595,53.1667,644,car,2750,666,94.414,0,1
1595,53.1667,631,car,1715,844,54.958,0,1
1595,53.1667,624,car,3268,1078,103.206,0,1
1595,53.1667,622,car,1942,1407,79.183,0,1
1595,53.1667,572,car,1598,1390,55.055,0,1
1596,53.2,686,car,3656,732,,0,1
1596,53.2,680,car,3381,584,79.814,0,1
1596,53.2,677,car,2976,547,86.02,0,1
1596,53.2,676,car,1840,476,68.218,0,1
1596,53.2,673,car,1730,509,20.525,0,1
1596,53.2,670,car,1923,512,70.521,0,1
1596,53.2,662,car,2452,496,95.399,0,1
1596,53.2,661,motorbike,2402,1606,95.692,0,1
1596,53.2,659,motorbike,1307,1315,5.954,0,1
1596,53.2,652,car,2228,527,64.588,0,1
1596,53.2,644,car,2753,668,95.335,0,1
1596,53.2,631,car,1715,846,55.068,0,1
1596,53.2,624,car,3276,1083,103.358,0,1
1596,53.2,622,car,1943,1417,79.408,0,1
1596,53.2,572,car,1597,1396,55.079,0,1
1597,53.2333,686,car,3640,726,79.384,0,1
1597,53.2333,680,car,3379,583,79.0,0,1
1597,53.2333,677,car,2972,547,86.446,0,1
1597,53.2333,676,car,1841,477,68.773,0,1
1597,53.2333,673,car,1730,509,17.789,0,1
1597,53.2333,662,car,2456,498,95.057,0,1
1597,53.2333,661,motorbike,2414,1639,95.837,0,1
1597,53.2333,659,motorbike,1307,1315,5.642,0,1
1597,53.2333,652,car,2231,528,64.447,0,1
1597,53.2333,644,car,2760,670,96.118,0,1
1597,53.2333,631,car,1715,849,55.162,0,1
1597,53.2333,624,car,3296,1096,103.488,0,1
1597,53.2333,622,car,1945,1435,79.599,0,1
1597,53.2333,572,car,1593,1407,55.099,0,1
1598,53.2667,686,car,3621,719,81.117,0,1
1598,53.2667,680,car,3371,583,77.65,0,1
1598,53.2667,677,car,2966,545,86.956,0,1
1598,53.2667,676,car,1842,477,69.203,0,1
1598,53.2667,673,car,1729,509,15.463,0,1
1598,53.2667,662,car,2459,500,94.765,0,1
1598,53.2667,661,motorbike,2430,1680,95.968,0,1
1598,53.2667,659,motorbike,1308,1315,5.371,0,1
1598,53.2667,652,car,2234,529,64.328,0,1
1598,53.2667,644,car,2770,674,96.514,0,1
1598,53.2667,631,car,1713,853,55.242,0,1
1598,53.2667,624,car,3320,1109,103.598,0,1
1598,53.2667,622,car,1945,1458,79.761,0,1
1598,53.2667,572,car,1590,1421,55.116,0,1
1599,53.3,686,car,3601,714,84.322,0,1
1599,53.3,680,car,3365,581,76.547,0,1
1599,53.3,677,car,2959,544,87.39,0,1
1599,53.3,676,car,1842,477,69.488,0,1
1599,53.3,673,car,1730,509,13.486,0,1
1599,53.3,662,car,2466,502,98.431,0,1
1599,53.3,661,motorbike,2447,1723,96.126,0,1
1599,53.3,652,car,2238,531,64.293,0,1
1599,53.3,644,car,2779,678,96.85,0,1
1599,53.3,631,car,1713,857,55.31,0,1
1599,53.3,624,car,3347,1126,103.692,0,1
1599,53.3,622,car,1946,1483,79.899,0,1
1599,53.3,572,car,1586,1439,55.137,0,1
1600,53.3333,686,car,3580,708,87.199,0,1
1600,53.3333,680,car,3358,579,75.653,0,1
1600,53.3333,677,car,2951,541,87.825,0,1
1600,53.3333,676,car,1843,478,69.811,0,1
1600,53.3333,673,car,1730,510,11.806,0,1
1600,53.3333,662,car,2471,505,102.161,0,1
1600,53.3333,661,motorbike,2464,1772,96.354,0,1
1600,53.3333,652,car,2241,533,64.263,0,1
1600,53.3333,644,car,2790,683,97.406,0,1
1600,53.3333,631,car,1712,862,55.368,0,1
1600,53.3333,624,car,3375,1143,103.771,0,1
1600,53.3333,622,car,1947,1511,80.023,0,1
1600,53.3333,572,car,1582,1457,55.256,0,1
1601,53.3667,686,car,3558,703,89.798,0,1
1601,53.3667,677,car,2943,540,88.195,0,1
1601,53.3667,676,car,1843,478,70.085,0,1
1601,53.3667,673,car,1730,510,10.376,0,1
1601,53.3667,662,car,2475,507,104.718,0,1
1601,53.3667,661,motorbike,2482,1823,96.548,0,1
1601,53.3667,652,car,2243,534,64.171,0,1
1601,53.3667,644,car,2799,687,97.878,0,1
1601,53.3667,631,car,1711,868,55.49,0,1
1601,53.3667,624,car,3403,1163,104.185,0,1
1601,53.3667,622,car,1949,1539,80.129,0,1
1601,53.3667,572,car,1577,1474,55.256,0,1
1602,53.4,686,car,3539,698,92.139,0,1
1602,53.4,677,car,2935,539,88.51,0,1
1602,53.4,676,car,1843,479,70.318,0,1
1602,53.4,673,car,1729,510,9.154,0,1
1602,53.4,662,truck,2480,509,106.51,0,1
1602,53.4,661,motorbike,2503,1878,96.713,0,1
1602,53.4,652,car,2247,535,64.093,0,1
1602,53.4,644,car,2808,691,98.279,0,1
1602,53.4,631,car,1710,872,55.595,0,1
1602,53.4,624,car,3434,1184,104.553,0,1
1602,53.4,622,car,1951,1570,80.219,0,1
1602,53.4,572,car,1573,1491,55.256,0,1
1603,53.4333,686,car,3532,696,93.997,0,1
1603,53.4333,680,car,3339,577,75.104,0,1
1603,53.4333,677,car,2933,539,88.777,0,1
1603,53.4333,676,car,1844,480,70.483,0,1
1603,53.4333,673,car,1729,511,8.116,0,1
1603,53.4333,662,truck,2482,510,108.034,0,1
1603,53.4333,661,motorbike,2510,1900,96.853,0,1
1603,53.4333,652,car,2248,536,63.961,0,1
1603,53.4333,644,car,2811,693,98.351,0,1
1603,53.4333,631,car,1710,874,55.61,0,1
1603,53.4333,624,car,3445,1192,104.866,0,1
1603,53.4333,622,car,1952,1583,80.295,0,1
1603,53.4333,572,car,1572,1499,55.25,0,1
1604,53.4667,689,motorbike,1924,746,,0,1
1604,53.4667,688,truck,2487,512,,0,1
1604,53.4667,686,car,3518,692,95.423,0,1
1604,53.4667,677,car,2927,538,89.005,0,1
1604,53.4667,676,car,1844,480,70.623,0,1
1604,53.4667,673,car,1729,511,7.233,0,1
1604,53.4667,662,car,2487,512,109.328,0,1
1604,53.4667,661,motorbike,2528,1948,96.972,0,1
1604,53.4667,652,car,2251,537,63.783,0,1
1604,53.4667,644,car,2819,697,97.92,0,1
1604,53.4667,631,car,1709,878,55.622,0,1
1604,53.4667,624,car,3468,1207,105.116,0,1
1604,53.4667,622,car,1952,1607,80.353,0,1
1604,53.4667,572,car,1568,1514,55.244,0,1
1605,53.5,688,car,2491,514,,0,1
1605,53.5,686,car,3500,687,96.789,0,1
1605,53.5,677,car,2922,537,89.198,0,1
1605,53.5,676,car,1844,481,70.694,0,1
1605,53.5,673,car,1729,511,6.483,0,1
1605,53.5,661,motorbike,2548,2008,96.98,0,1
1605,53.5,652,car,2254,538,63.604,0,1
1605,53.5,644,car,2830,701,97.28,0,1
1605,53.5,631,car,1709,883,55.707,0,1
1605,53.5,624,car,3498,1225,104.982,0,1
1605,53.5,622,car,1952,1638,80.402,0,1
1605,53.5,572,car,1563,1532,55.238,0,1
1606,53.5333,686,car,3482,681,98.081,0,1
1606,53.5333,677,car,2915,536,89.295,0,1
1606,53.5333,676,car,1844,481,70.515,0,1
1606,53.5333,673,car,1730,511,5.846,0,1
1606,53.5333,661,motorbike,2571,2077,97.08,0,1
1606,53.5333,652,car,2256,540,63.451,0,1
1606,53.5333,644,car,2841,705,96.596,0,1
1606,53.5333,631,car,1708,888,55.705,0,1
1606,53.5333,624,car,3532,1246,104.868,0,1
1606,53.5333,622,car,1953,1673,80.444,0,1
1606,53.5333,572,car,1558,1552,55.233,0,1
1607,53.5667,689,motorbike,1928,758,,0,1
1607,53.5667,686,car,3476,679,99.048,0,1
1607,53.5667,680,car,3306,575,74.848,0,1
1607,53.5667,677,car,2913,536,89.23,0,1
1607,53.5667,676,car,1844,481,70.363,0,1
1607,53.5667,673,car,1730,512,5.303,0,1
1607,53.5667,662,car,2497,515,110.81,0,1
1607,53.5667,661,motorbike,2581,2103,97.072,0,1
1607,53.5667,652,car,2256,540,63.132,0,1
1607,53.5667,644,car,2845,707,95.949,0,1
1607,53.5667,631,car,1708,890,55.564,0,1
1607,53.5667,624,car,3544,1255,104.742,0,1
1607,53.5667,622,car,1954,1687,80.382,0,1
1607,53.5667,572,car,1556,1560,55.158,0,1
1608,53.6,686,car,3464,676,99.717,0,1
1608,53.6,677,car,2907,535,87.951,0,1
1608,53.6,676,car,1844,482,70.079,0,1
1608,53.6,673,car,1731,512,4.843,0,1
1608,53.6,662,car,2501,516,111.688,0,1
1608,53.6,661,motorbike,2603,2152,97.017,0,1
1608,53.6,652,car,2259,541,62.807,0,1
1608,53.6,644,car,2853,711,95.341,0,1
1608,53.6,631,car,1707,894,55.364,0,1
1608,53.6,624,car,3569,1270,104.293,0,1
1608,53.6,622,car,1954,1715,80.257,0,1
1608,53.6,572,car,1552,1578,54.985,0,1
1609,53.6333,686,car,3448,671,100.438,0,1
1609,53.6333,677,car,2901,535,86.64,0,1
1609,53.6333,676,car,1846,483,69.837,0,1
1609,53.6333,673,car,1731,512,4.451,0,1
1609,53.6333,661,motorbike,2634,2180,96.971,0,1
1609,53.6333,652,car,2261,542,62.415,0,1
1609,53.6333,644,car,2865,715,94.596,0,1
1609,53.6333,631,car,1706,899,55.013,0,1
1609,53.6333,624,car,3603,1290,103.831,0,1
1609,53.6333,622,car,1955,1751,79.992,0,1
1609,53.6333,572,car,1547,1597,54.774,0,1
1610,53.6667,688,car,2515,522,,0,1
1610,53.6667,686,car,3430,666,101.183,0,1
1610,53.6667,680,car,3286,570,75.436,0,1
1610,53.6667,677,car,2895,534,82.314,0,1
1610,53.6667,676,car,1846,484,69.632,0,1
1610,53.6667,673,car,1731,513,4.118,0,1
1610,53.6667,672,car,2297,462,124.47,0,1
1610,53.6667,661,motorbike,2669,2197,96.881,0,1
1610,53.6667,652,car,2263,543,61.567,0,1
1610,53.6667,644,car,2875,720,93.963,0,1
1610,53.6667,631,car,1705,904,54.714,0,1
1610,53.6667,624,car,3630,1315,103.419,0,1
1610,53.6667,622,car,1957,1792,79.768,0,1
1610,53.6667,572,car,1542,1617,54.509,0,1
1611,53.7,688,car,2521,524,,0,1
1611,53.7,686,car,3415,662,101.684,0,1
1611,53.7,680,car,3276,565,78.337,0,1
1611,53.7,677,car,2889,530,78.636,0,1
1611,53.7,676,car,1846,484,69.382,0,1
1611,53.7,673,car,1735,514,3.835,0,1
1611,53.7,652,car,2267,546,60.846,0,1
1611,53.7,644,car,2888,725,93.425,0,1
1611,53.7,631,car,1705,908,54.346,0,1
1611,53.7,624,car,3651,1341,102.476,0,1
1611,53.7,622,car,1958,1837,79.734,0,1
1611,53.7,572,car,1535,1641,54.284,0,1
1612,53.7333,690,motorbike,1625,818,,0,1
1612,53.7333,689,motorbike,1937,783,,0,1
1612,53.7333,688,car,2530,527,,0,1
1612,53.7333,686,car,3387,655,102.243,0,1
1612,53.7333,677,car,2878,526,75.51,0,1
1612,53.7333,676,car,1847,484,69.169,0,1
1612,53.7333,673,car,1738,514,3.595,0,1
1612,53.7333,652,car,2273,550,60.748,0,1
1612,53.7333,644,car,2909,734,92.967,0,1
1612,53.7333,631,car,1703,917,54.148,0,1
1612,53.7333,624,car,3680,1381,101.674,0,1
1612,53.7333,622,car,1960,1916,79.705,0,1
1612,53.7333,572,car,1526,1681,54.092,0,1
1613,53.7667,690,motorbike,1624,822,,0,1
1613,53.7667,689,motorbike,1937,790,,0,1
1613,53.7667,688,car,2538,529,,0,1
1613,53.7667,686,car,3367,651,102.85,0,1
1613,53.7667,677,car,2871,523,72.853,0,1
1613,53.7667,676,car,1847,485,68.838,0,1
1613,53.7667,673,car,1739,516,3.39,0,1
1613,53.7667,652,car,2278,552,60.664,0,1
1613,53.7667,644,car,2924,742,92.578,0,1
1613,53.7667,631,car,1702,924,54.16,0,1
1613,53.7667,624,car,3702,1412,100.887,0,1
1613,53.7667,622,car,1962,1985,79.859,0,1
1613,53.7667,572,car,1518,1713,54.015,0,1
1614,53.8,690,motorbike,1624,823,,0,1
1614,53.8,689,motorbike,1938,792,,0,1
1614,53.8,688,car,2541,530,,0,1
1614,53.8,686,car,3360,649,103.233,0,1
1614,53.8,677,car,2869,522,70.544,0,1
1614,53.8,676,car,1847,486,68.482,0,1
1614,53.8,673,car,1740,516,3.217,0,1
1614,53.8,670,car,1932,522,69.925,0,1
1614,53.8,652,car,2280,553,59.683,0,1
1614,53.8,644,car,2930,746,92.248,0,1
1614,53.8,631,car,1701,927,53.989,0,1
1614,53.8,624,car,3709,1424,99.855,0,1
1614,53.8,622,car,1963,2015,79.811,0,1
1614,53.8,572,car,1515,1727,53.864,0,1
1615,53.8333,690,motorbike,1623,826,,0,1
1615,53.8333,689,motorbike,1939,797,,0,1
1615,53.8333,688,car,2547,532,,0,1
1615,53.8333,686,car,3346,646,103.427,0,1
1615,53.8333,677,car,2863,522,68.582,0,1
1615,53.8333,676,car,1848,487,68.254,0,1
1615,53.8333,673,car,1740,517,3.069,0,1
1615,53.8333,670,car,1933,523,68.997,0,1
1615,53.8333,652,car,2283,555,58.848,0,1
1615,53.8333,644,car,2940,751,91.884,0,1
1615,53.8333,631,car,1701,932,53.73,0,1
1615,53.8333,624,car,3726,1439,98.978,0,1
1615,53.8333,622,car,1964,2063,79.771,0,1
1615,53.8333,572,car,1509,1749,53.615,0,1
1616,53.8667,690,motorbike,1622,827,,0,1
1616,53.8667,689,motorbike,1941,801,,0,1
1616,53.8667,688,car,2552,534,,0,1
1616,53.8667,686,car,3333,641,103.724,0,1
1616,53.8667,677,car,2857,520,66.913,0,1
1616,53.8667,676,car,1849,487,68.06,0,1
1616,53.8667,673,car,1741,517,2.943,0,1
1616,53.8667,670,car,1934,524,68.208,0,1
1616,53.8667,652,car,2287,556,58.124,0,1
1616,53.8667,644,car,2953,756,91.641,0,1
1616,53.8667,631,car,1700,937,53.067,0,1
1616,53.8667,624,car,3745,1439,98.232,0,1
1616,53.8667,622,car,1965,2121,79.914,0,1
1616,53.8667,572,car,1503,1776,53.404,0,1
1617,53.9,690,motorbike,1620,832,,0,1
1617,53.9,689,motorbike,1942,808,,0,1
1617,53.9,688,car,2558,537,109.082,0,1
1617,53.9,686,car,3319,638,103.844,0,1
1617,53.9,677,car,2850,519,65.496,0,1
1617,53.9,676,car,1849,488,67.821,0,1
1617,53.9,673,car,1742,518,2.837,0,1
1617,53.9,670,car,1935,525,67.538,0,1
1617,53.9,652,car,2290,557,57.474,0,1
1617,53.9,644,car,2966,762,91.451,0,1
1617,53.9,631,car,1698,943,52.504,0,1
1617,53.9,624,car,3764,1441,97.122,0,1
1617,53.9,622,car,1967,2154,79.656,0,1
1617,53.9,572,car,1496,1805,53.224,0,1
1618,53.9333,690,motorbike,1617,839,,0,1
1618,53.9333,689,motorbike,1946,820,,0,1
1618,53.9333,688,car,2570,541,109.193,0,1
1618,53.9333,686,car,3294,631,104.211,0,1
1618,53.9333,677,car,2839,515,64.29,0,1
1618,53.9333,676,car,1850,488,67.545,0,1
1618,53.9333,673,car,1742,519,2.746,0,1
1618,53.9333,670,car,1936,527,66.968,0,1
1618,53.9333,652,car,2296,560,56.92,0,1
1618,53.9333,644,car,2990,772,91.289,0,1
1618,53.9333,631,car,1696,953,52.025,0,1
1618,53.9333,622,car,1969,2179,79.432,0,1
1618,53.9333,572,car,1483,1854,53.191,0,1
1619,53.9667,690,motorbike,1615,844,,0,1
1619,53.9667,689,motorbike,1948,827,99.118,0,1
1619,53.9667,688,car,2578,545,109.398,0,1
1619,53.9667,686,car,3279,626,104.731,0,1
1619,53.9667,677,car,2833,513,63.266,0,1
1619,53.9667,676,car,1851,489,67.311,0,1
1619,53.9667,673,car,1742,520,2.669,0,1
1619,53.9667,670,car,1937,529,66.483,0,1
1619,53.9667,652,car,2301,562,56.45,0,1
1619,53.9667,644,car,3009,780,91.152,0,1
1619,53.9667,631,car,1695,961,52.06,0,1
1619,53.9667,622,car,1969,2192,79.242,0,1
1619,53.9667,572,car,1473,1895,53.163,0,1
1620,54.0,690,motorbike,1613,854,,0,1
1620,54.0,689,motorbike,1951,835,99.495,0,1
1620,54.0,688,car,2592,549,112.031,0,1
1620,54.0,686,car,3255,620,105.496,0,1
1620,54.0,677,car,2825,509,62.395,0,1
1620,54.0,676,car,1851,493,67.185,0,1
1620,54.0,673,car,1743,520,2.603,0,1
1620,54.0,670,car,1938,531,66.072,0,1
1620,54.0,652,car,2309,564,56.051,0,1
1620,54.0,644,car,3036,791,91.264,0,1
1620,54.0,631,car,1693,973,52.09,0,1
1620,54.0,572,car,1456,1955,53.14,0,1
1621,54.0333,688,car,2599,553,116.727,0,1
1621,54.0333,686,car,3237,617,106.146,0,1
1621,54.0333,677,car,2816,506,61.655,0,1
1621,54.0333,676,car,1852,495,67.145,0,1
1621,54.0333,673,car,1743,521,2.548,0,1
1621,54.0333,670,car,1938,534,65.722,0,1
1621,54.0333,652,car,2314,567,55.711,0,1
1621,54.0333,644,car,3057,800,91.896,0,1
1621,54.0333,631,car,1691,981,52.115,0,1
1621,54.0333,572,car,1443,2006,53.206,0,1
1622,54.0667,688,car,2607,556,119.864,0,1
1622,54.0667,686,car,3222,613,107.068,0,1
1622,54.0667,677,car,2809,504,61.076,0,1
1622,54.0667,676,car,1852,496,67.043,0,1
1622,54.0667,673,car,1743,522,2.5,0,1
1622,54.0667,670,car,1937,536,65.845,0,1
1622,54.0667,652,car,2319,569,55.422,0,1
1622,54.0667,644,car,3076,810,92.433,0,1
1622,54.0667,631,car,1690,989,52.137,0,1
1622,54.0667,572,car,1433,2050,53.608,0,1
1623,54.1,689,motorbike,1956,860,100.193,0,1
1623,54.1,688,car,2616,559,121.677,0,1
1623,54.1,686,car,3209,609,107.998,0,1
1623,54.1,677,car,2803,504,60.534,0,1
1623,54.1,676,car,1853,496,66.957,0,1
1623,54.1,673,car,1744,522,2.46,0,1
1623,54.1,672,car,2341,482,134.28,0,1
